大項目,中項目,問題番号,問題名,リンク,出典
17.システム戦略,情報システム戦略,28,ITポートフォリオ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=28,H24春期 問61
17.システム戦略,情報システム戦略,29,情報戦略の立案,https://www.fe-siken.com/bunya.php?m=17&s=1&no=29,H24春期 問62
17.システム戦略,情報システム戦略,30,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=30,H23秋期 問62
17.システム戦略,情報システム戦略,31,UML,https://www.fe-siken.com/bunya.php?m=17&s=1&no=31,H23秋期 問63
17.システム戦略,情報システム戦略,32,システム管理基準,https://www.fe-siken.com/bunya.php?m=17&s=1&no=32,H23秋期 問67
17.システム戦略,情報システム戦略,33,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=33,H23特別 問61
17.システム戦略,情報システム戦略,34,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=34,H22秋期 問61
17.システム戦略,情報システム戦略,35,情報化投資計画を策定する段階,https://www.fe-siken.com/bunya.php?m=17&s=1&no=35,H22秋期 問62
17.システム戦略,情報システム戦略,36,ランニングコストに該当するもの,https://www.fe-siken.com/bunya.php?m=17&s=1&no=36,H22春期 問65
17.システム戦略,情報システム戦略,37,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=37,H21秋期 問61
17.システム戦略,情報システム戦略,38,エンタープライズアーキテクチャ,https://www.fe-siken.com/bunya.php?m=17&s=1&no=38,H21春期 問61
17.システム戦略,情報システム戦略,39,情報システムの全体計画,https://www.fe-siken.com/bunya.php?m=17&s=1&no=39,H21春期 問62
17.システム戦略,情報システム戦略,40,スコアリングモデル,https://www.fe-siken.com/bunya.php?m=17&s=1&no=40,H21春期 問64
17.システム戦略,情報システム戦略,41,ステークホルダを重視する目的,https://www.fe-siken.com/bunya.php?m=17&s=1&no=41,H19春期 問71
17.システム戦略,業務プロセス,1,RPAの事例はどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=1,R1秋期 問62
17.システム戦略,業務プロセス,2,シェアリングエコノミーはどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=2,H31春期 問73
17.システム戦略,業務プロセス,3,BPOを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=3,H30秋期 問62
17.システム戦略,業務プロセス,4,ビジネスモデリングに用いる図,https://www.fe-siken.com/bunya.php?m=17&s=2&no=4,H30春期 問64
17.システム戦略,業務プロセス,5,BPMの目的はどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=5,H28秋期 問63
17.システム戦略,業務プロセス,6,UMLを採用した場合の活用シーン,https://www.fe-siken.com/bunya.php?m=17&s=2&no=6,H28春期 問64
17.システム戦略,業務プロセス,7,抜本的に再設計する際の留意点,https://www.fe-siken.com/bunya.php?m=17&s=2&no=7,H27秋期 問62
17.システム戦略,業務プロセス,8,BPMの目的はどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=8,H27春期 問62
17.システム戦略,業務プロセス,9,ワークフローシステムの効果,https://www.fe-siken.com/bunya.php?m=17&s=2&no=9,H27春期 問63
17.システム戦略,業務プロセス,10,BPOを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=10,H26秋期 問62
17.システム戦略,業務プロセス,11,BPMの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=11,H24秋期 問62
17.システム戦略,業務プロセス,12,BPMの目的はどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=12,H23特別 問62
17.システム戦略,業務プロセス,13,BPOを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=2&no=13,H22春期 問61
17.システム戦略,業務プロセス,14,リエンジニアリング,https://www.fe-siken.com/bunya.php?m=17&s=2&no=14,H22春期 問62
17.システム戦略,業務プロセス,15,BPR,https://www.fe-siken.com/bunya.php?m=17&s=2&no=15,H21秋期 問62
17.システム戦略,ソリューションビジネス,1,ハイブリッドクラウド,https://www.fe-siken.com/bunya.php?m=17&s=3&no=1,R5免除 問47
17.システム戦略,ソリューションビジネス,2,VDIに関する記述,https://www.fe-siken.com/bunya.php?m=17&s=3&no=2,R4免除 問63
17.システム戦略,ソリューションビジネス,3,適切なソリューションはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=3,R3免除 問62
17.システム戦略,ソリューションビジネス,4,オンデマンド型のサービス,https://www.fe-siken.com/bunya.php?m=17&s=3&no=4,H31春期 問62
17.システム戦略,ソリューションビジネス,5,SOAを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=5,H30秋期 問63
17.システム戦略,ソリューションビジネス,6,SOAの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=6,H30春期 問62
17.システム戦略,ソリューションビジネス,7,SOAを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=7,H29秋期 問62
17.システム戦略,ソリューションビジネス,8,品質の低下リスクへの対応策,https://www.fe-siken.com/bunya.php?m=17&s=3&no=8,H29春期 問62
17.システム戦略,ソリューションビジネス,9,ホスティングサービスの特徴,https://www.fe-siken.com/bunya.php?m=17&s=3&no=9,H29春期 問63
17.システム戦略,ソリューションビジネス,10,SOAの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=10,H27秋期 問63
17.システム戦略,ソリューションビジネス,11,SOAを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=11,H26春期 問63
17.システム戦略,ソリューションビジネス,12,SaaS,https://www.fe-siken.com/bunya.php?m=17&s=3&no=12,H25秋期 問64
17.システム戦略,ソリューションビジネス,13,SOAの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=13,H25春期 問63
17.システム戦略,ソリューションビジネス,14,SaaSを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=14,H24秋期 問63
17.システム戦略,ソリューションビジネス,15,ASP,https://www.fe-siken.com/bunya.php?m=17&s=3&no=15,H24春期 問63
17.システム戦略,ソリューションビジネス,16,SaaS,https://www.fe-siken.com/bunya.php?m=17&s=3&no=16,H23秋期 問64
17.システム戦略,ソリューションビジネス,17,SOAを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=17,H22秋期 問63
17.システム戦略,ソリューションビジネス,18,システムインテグレータ,https://www.fe-siken.com/bunya.php?m=17&s=3&no=18,H22秋期 問66
17.システム戦略,ソリューションビジネス,19,SaaS,https://www.fe-siken.com/bunya.php?m=17&s=3&no=19,H22春期 問64
17.システム戦略,ソリューションビジネス,20,ASP,https://www.fe-siken.com/bunya.php?m=17&s=3&no=20,H21秋期 問63
17.システム戦略,ソリューションビジネス,21,SOAを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=3&no=21,H21秋期 問64
17.システム戦略,システム活用促進・評価,1,データサイエンティストのスキルセット,https://www.fe-siken.com/bunya.php?m=17&s=4&no=1,R3免除 問63
17.システム戦略,システム活用促進・評価,2,ビッグデータの特徴に沿った取扱い,https://www.fe-siken.com/bunya.php?m=17&s=4&no=2,R1秋期 問63
17.システム戦略,システム活用促進・評価,3,デジタルディバイドはどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=3,R1秋期 問69
17.システム戦略,システム活用促進・評価,4,BIの活用事例,https://www.fe-siken.com/bunya.php?m=17&s=4&no=4,H31春期 問63
17.システム戦略,システム活用促進・評価,5,ビッグデータの活用事例,https://www.fe-siken.com/bunya.php?m=17&s=4&no=5,H31春期 問64
17.システム戦略,システム活用促進・評価,6,ビッグデータ活用の発展過程,https://www.fe-siken.com/bunya.php?m=17&s=4&no=6,H30春期 問63
17.システム戦略,システム活用促進・評価,7,BIを説明したものはどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=7,H29秋期 問65
17.システム戦略,システム活用促進・評価,8,BYODの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=8,H29春期 問64
17.システム戦略,システム活用促進・評価,9,デジタルディバイド,https://www.fe-siken.com/bunya.php?m=17&s=4&no=9,H28春期 問71
17.システム戦略,システム活用促進・評価,10,有用な情報や関係を見つけ出す手法,https://www.fe-siken.com/bunya.php?m=17&s=4&no=10,H27秋期 問64
17.システム戦略,システム活用促進・評価,11,デジタルディバイドはどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=11,H27春期 問71
17.システム戦略,システム活用促進・評価,12,BYODの説明はどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=12,H26秋期 問64
17.システム戦略,システム活用促進・評価,13,デジタルディバイド,https://www.fe-siken.com/bunya.php?m=17&s=4&no=13,H26春期 問64
17.システム戦略,システム活用促進・評価,14,デジタルディバイド,https://www.fe-siken.com/bunya.php?m=17&s=4&no=14,H25秋期 問71
17.システム戦略,システム活用促進・評価,15,デジタルディバイドはどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=15,H24秋期 問72
17.システム戦略,システム活用促進・評価,16,有用な情報や関係を見つけ出す手法,https://www.fe-siken.com/bunya.php?m=17&s=4&no=16,H24春期 問64
17.システム戦略,システム活用促進・評価,17,デジタルディバイドはどれか,https://www.fe-siken.com/bunya.php?m=17&s=4&no=17,H22秋期 問72
17.システム戦略,システム活用促進・評価,18,デジタルディバイド,https://www.fe-siken.com/bunya.php?m=17&s=4&no=18,H21春期 問72
17.システム戦略,システム活用促進・評価,19,データマイニング,https://www.fe-siken.com/bunya.php?m=17&s=4&no=19,H20秋期 問37
17.システム戦略,システム活用促進・評価,20,利用促進のための改善策,https://www.fe-siken.com/bunya.php?m=17&s=4&no=20,H18春期 問71
17.システム戦略,システム活用促進・評価,21,情報バリアフリー,https://www.fe-siken.com/bunya.php?m=17&s=4&no=21,H16秋期 問79
18.システム企画,システム化計画,1,システム化構想の立案プロセス,https://www.fe-siken.com/bunya.php?m=18&s=1&no=1,R5免除 問48
18.システム企画,システム化計画,2,システム化計画の立案のタスク,https://www.fe-siken.com/bunya.php?m=18&s=1&no=2,H30秋期 問64
18.システム企画,システム化計画,3,企画プロセスで定義するもの,https://www.fe-siken.com/bunya.php?m=18&s=1&no=3,H27春期 問66
18.システム企画,システム化計画,4,システム管理基準,https://www.fe-siken.com/bunya.php?m=18&s=1&no=4,H26春期 問65
18.システム企画,システム化計画,5,ソフトウェアライフサイクル,https://www.fe-siken.com/bunya.php?m=18&s=1&no=5,H25春期 問64
18.システム企画,システム化計画,6,企画プロセスで定義するもの,https://www.fe-siken.com/bunya.php?m=18&s=1&no=6,H24秋期 問66
18.システム企画,システム化計画,7,システム化計画の立案,https://www.fe-siken.com/bunya.php?m=18&s=1&no=7,H23秋期 問66
18.システム企画,システム化計画,8,共通フレーム2007,https://www.fe-siken.com/bunya.php?m=18&s=1&no=8,H23特別 問63
18.システム企画,システム化計画,9,共通フレーム2007,https://www.fe-siken.com/bunya.php?m=18&s=1&no=9,H21秋期 問65
18.システム企画,システム化計画,10,システム管理基準,https://www.fe-siken.com/bunya.php?m=18&s=1&no=10,H21秋期 問66
18.システム企画,システム化計画,11,共通フレーム 2007,https://www.fe-siken.com/bunya.php?m=18&s=1&no=11,H21春期 問65
18.システム企画,システム化計画,12,企画プロセスの目的,https://www.fe-siken.com/bunya.php?m=18&s=1&no=12,H21春期 問66
18.システム企画,要件定義,1,要件定義の合意形成の対象者,https://www.fe-siken.com/bunya.php?m=18&s=2&no=1,R4免除 問64
18.システム企画,要件定義,2,非機能要件に該当するものはどれか,https://www.fe-siken.com/bunya.php?m=18&s=2&no=2,R3免除 問64
18.システム企画,要件定義,3,アクティビティ図,https://www.fe-siken.com/bunya.php?m=18&s=2&no=3,R2免除 問65
18.システム企画,要件定義,4,プライバシーバイデザイン,https://www.fe-siken.com/bunya.php?m=18&s=2&no=4,R1秋期 問64
18.システム企画,要件定義,5,非機能要件の定義で行う作業,https://www.fe-siken.com/bunya.php?m=18&s=2&no=5,R1秋期 問65
18.システム企画,要件定義,6,非機能要件項目はどれか,https://www.fe-siken.com/bunya.php?m=18&s=2&no=6,H31春期 問66
